code,type,title,lyrics,pinyin
ZMS-364,Hymn,赞祂赞祂,"赞祂！赞祂！赞美耶稣慈爱救主；全地高唱将祂奇爱宣扬！颂祂！颂祂！荣耀天使俯伏歌唱，荣耀，尊贵，归与救主圣名！耶稣如同牧人护卫祂羊群，终日怀抱在祂慈爱怀中；
赞祂！赞祂！赞美耶稣慈爱救主；祂为我罪受苦流血舍身！祂是磐石，是我永远救恩盼望，颂祂！颂祂！颂扬钉十架主。慈爱救主默默无声受创痛，头戴荆棘额上鲜血点点；
赞祂！赞祂！赞美耶稣慈爱救主；天上众圣高声唱“和散那”！耶稣基督，掌权直到永永远远，冠祂！冠祂！先知，祭司，君王！死亡消灭让我们齐声歌唱：“你所夸耀得胜坟墓安在？”
赞祂！赞祂！锡安居民都当赞祂！赞祂！赞祂！永以乐歌赞祂。",zan ta zan ta zan mei ye su ci ai jiu zhu quan di gao chang jiang ta qi ai xuan yang song ta song ta rong yao tian shi fu fu ge chang rong yao zun gui gui yu jiu zhu sheng ming ye su ru tong mu ren hu wei ta yang qun zhong ri huai bao zai ta ci ai huai zhong zan ta zan ta zan mei ye su ci ai jiu zhu ta wei wo zui shou ku liu xie she shen ta shi pan shi shi wo yong yuan jiu en pan wang song ta song ta song yang ding shi jia zhu ci ai jiu zhu mo mo wu sheng shou chuang tong tou dai jing ji e shang xian xue dian dian zan ta zan ta zan mei ye su ci ai jiu zhu tian shang zhong sheng gao sheng chang he san na ye su ji du zhang quan zhi dao yong yong yuan yuan guan ta guan ta xian zhi ji si jun wang si wang xiao mie rang wo men qi sheng ge chang ni suo kua yao de sheng fen mu an zai zan ta zan ta xi an ju min dou dang zan ta zan ta zan ta yong yi yue ge zan ta
ZMS-334,Hymn,我传福音甚欢欣,"我传福音甚欢欣，讲论耶稣救世主，
如何屈己自天降，如何在世受苦，
我喜传主福音，深知圣道是真，
远胜世上之金银，使我快乐满心。

我传福音甚欢欣，常言有耶稣救恩，
每逢说此福音，更觉加倍美好，
我喜传主福音，多处尚未传到，
天父奇妙之救恩，圣经有福真道。

我传福音甚欢欣，熟知者仍爱听，
愿从头说一次，便觉更加甜蜜，
我喜传主福音，因其历古常新，
新歌依旧如初，我心所爱福音。

我传福音甚欢欣，日后在天奏金琴，
仍唱昔日之福音，称颂耶稣慈爱。",wo chuan fu yin shen huan xin jiang lun ye su jiu shi zhu ru he qu ji zi tian jiang ru he zai shi shou ku wo xi chuan zhu fu yin shen zhi sheng dao shi zhen yuan sheng shi shang zhi jin yin shi wo kuai le man xin wo chuan fu yin shen huan xin chang yan you ye su jiu en mei feng shuo ci fu yin geng jue jia bei mei hao wo xi chuan zhu fu yin duo chu shang wei chuan dao tian fu qi miao zhi jiu en sheng jing you fu zhen dao wo chuan fu yin shen huan xin shu zhi zhe reng ai ting yuan cong tou shuo yi ci bian jue geng jia tian mi wo xi chuan zhu fu yin yin qi li gu chang xin xin ge yi jiu ru chu wo xin suo ai fu yin wo chuan fu yin shen huan xin ri hou zai tian zou jin qin reng chang xi ri zhi fu yin cheng song ye su ci ai
ZMS-382,Hymn,耶稣爱我,"耶稣爱我，万不错，因有圣书告诉我，凡小孩子主牧养，我虽软弱主强壮。
耶稣爱我，舍生命，将我罪恶洗干净；天堂窄门替我开，把祂小羊引进来。
耶稣爱我到永远，一生路程祂陪伴；倘若生前我爱祂，死后领我到祂家。
主耶稣爱我，主耶稣爱我，主耶稣爱我，有圣书告诉我。",ye su ai wo wan bu cuo yin you sheng shu gao su wo fan xiao hai zi zhu mu yang wo sui ruan ruo zhu qiang zhuang ye su ai wo she sheng ming jiang wo zui e xi gan jing tian tang zhai men ti wo kai ba ta xiao yang yin jin lai ye su ai wo dao yong yuan yi sheng lu cheng ta pei ban tang ruo sheng qian wo ai ta si hou ling wo dao ta jia zhu ye su ai wo zhu ye su ai wo zhu ye su ai wo you sheng shu gao su wo
ZMS-368,Hymn,谷中百合花,"主耶稣是我良友，有主胜得万有，万中救主是我最好灵友；
主是谷中百合花，惟一需要祂，祂能洗净我使我圣洁无瑕；
悲伤时祂来解忧愁，患难时祂保佑，一切忧虑全放在主肩头；
主是谷中百合花，晨星灿烂光华，万人中救主最美好我灵魂。

主带走一切忧愁，将我悲伤等担当，受试探时祂是我力量；
我尽心尽力爱祂，除掉一切偶像，祂有能力保守我为祂而活；
虽然世人弃绝我，撒但苦苦试探我，靠耶稣我安全到达目的；
主是谷中百合花，晨星灿烂光华，万人中救主最美好我灵魂。

主永不把我舍弃，将我完全眷顾，忠诚信靠遵行主意旨；
有云柱火柱护围，遭何事不慌，主赐吗哪喂养我灵得健；
到荣耀天家见主圣面，快乐江河长流至永年；
主是谷中百合花，晨星灿烂光华，万人中救主最美好我灵魂。",zhu ye su shi wo liang you you zhu sheng de wan you wan zhong jiu zhu shi wo zui hao ling you zhu shi gu zhong bai he hua wei yi xu yao ta ta neng xi jing wo shi wo sheng jie wu xia bei shang shi ta lai jie you chou huan nan shi ta bao you yi qie you lv quan fang zai zhu jian tou zhu shi gu zhong bai he hua chen xing can lan guang hua wan ren zhong jiu zhu zui mei hao wo ling hun zhu dai zou yi qie you chou jiang wo bei shang deng dan dang shou shi tan shi ta shi wo li liang wo jin xin jin li ai ta chu diao yi qie ou xiang ta you neng li bao shou wo wei ta er huo sui ran shi ren qi jue wo sa dan ku ku shi tan wo kao ye su wo an quan dao da mu di zhu shi gu zhong bai he hua chen xing can lan guang hua wan ren zhong jiu zhu zui mei hao wo ling hun zhu yong bu ba wo she qi jiang wo wan quan juan gu zhong cheng xin kao zun xing zhu yi zhi you yun zhu huo zhu hu wei zao he shi bu huang zhu ci ma na wei yang wo ling de jian dao rong yao tian jia jian zhu sheng mian kuai le jiang he chang liu zhi yong nian zhu shi gu zhong bai he hua chen xing can lan guang hua wan ren zhong jiu zhu zui mei hao wo ling hun
ZMS-355,Hymn,耶稣是全世界于我,"耶稣是全世界于我，生命喜乐珍宝；
祂是我的随时力量，离祂我必跌倒；
当我愁苦来就耶稣，无人似祂如此安慰；
使我欢欣，解我心忧，祂是我友。

耶稣是全世界于我，急难之时良友；
恩上加恩难以计算，因我向祂祈求；
祂赐日光，又赐甘霖，祂使禾田结金粒；
日光甘霖，庄稼丰盈，祂是我友。

耶稣是全世界于我，我要忠诚待祂；
祂既如此真诚待我，我岂能拒绝祂；
跟随祂行，我知无错，祂日夜看顾保护；
跟随祂行，日夜不停，祂是我友。

耶稣是全世界于我，此生我愿靠祂；
我信靠祂何时每刻，直到此生终结；
美好生命，有主为友，美好生命，永无穷尽；
永生喜乐，无穷无尽，祂是我友。",ye su shi quan shi jie yu wo sheng ming xi le zhen bao ta shi wo de sui shi li liang li ta wo bi die dao dang wo chou ku lai jiu ye su wu ren shi ta ru ci an wei shi wo huan xin jie wo xin you ta shi wo you ye su shi quan shi jie yu wo ji nan zhi shi liang you en shang jia en nan yi ji suan yin wo xiang ta qi qiu ta ci ri guang you ci gan lin ta shi he tian jie jin li ri guang gan lin zhuang jia feng ying ta shi wo you ye su shi quan shi jie yu wo wo yao zhong cheng dai ta ta ji ru ci zhen cheng dai wo wo qi neng ju jue ta gen sui ta xing wo zhi wu cuo ta ri ye kan gu bao hu gen sui ta xing ri ye bu ting ta shi wo you ye su shi quan shi jie yu wo ci sheng wo yuan kao ta wo xin kao ta he shi mei ke zhi dao ci sheng zhong jie mei hao sheng ming you zhu wei you mei hao sheng ming yong wu qiong jin yong sheng xi le wu qiong wu jin ta shi wo you
ZMS-384,Hymn,爱拯救我,"我曾在罪中沉溺，远离平安之岸，罪恶污秽满心中，沉沦不再起来；忽听救主慈声，听我祷告呼吁，从水中把我救起，今安全无恙。
爱拯救我，爱拯救我，当一切不能帮助，爱拯救我；爱拯救我，爱拯救我，当一切不能帮助，爱拯救我。
我今献上我心，永远靠近主，在祂有福同在中，永远歌颂主；主爱何等坚固，真诚又大能，我心歌唱不停，愿献服役虔诚。
众灵魂在危险中，仰望救主，祂能用爱救你脱离怒涛；祂是海洋之主，风浪顺服祂，祂愿作你救主，今日就得救。",wo ceng zai zui zhong chen ni yuan li ping an zhi an zui e wu hui man xin zhong chen lun bu zai qi lai hu ting jiu zhu ci sheng ting wo dao gao hu yu cong shui zhong ba wo jiu qi jin an quan wu yang ai zheng jiu wo ai zheng jiu wo dang yi qie bu neng bang zhu ai zheng jiu wo ai zheng jiu wo ai zheng jiu wo dang yi qie bu neng bang zhu ai zheng jiu wo wo jin xian shang wo xin yong yuan kao jin zhu zai ta you fu tong zai zhong yong yuan ge song zhu zhu ai he deng jian gu zhen cheng you da neng wo xin ge chang bu ting yuan xian fu yi qian cheng zhong ling hun zai wei xian zhong yang wang jiu zhu ta neng yong ai jiu ni tuo li nu tao ta shi hai yang zhi zhu feng lang shun fu ta ta yuan zuo ni jiu zhu jin ri jiu de jiu
ZMS-378,Hymn,我希奇耶稣的恩爱,"我希奇耶稣的恩爱，竟这么广大普遍；
像我这个罪恶奴仆，也会蒙祂所爱怜。

跪在客西马尼园内，祈祷愿父旨意成全；
祂流泪不是为自己，乃为我流出血点。

我当受的审判，祂愿亲身担当我；
祂在各各他背十架，乃孤单受苦致死。

我主耶稣奇妙恩爱，何以如此对待我；
我在荣耀天上国，也要歌唱主爱我。

真是奇妙，实在奇妙，我要歌唱，要舞蹈；
真是奇妙，实在奇妙，我也蒙祂所选召。",wo xi qi ye su de en ai jing zhe me guang da pu bian xiang wo zhe ge zui e nu pu ye hui meng ta suo ai lian gui zai ke xi ma ni yuan nei qi dao yuan fu zhi yi cheng quan ta liu lei bu shi wei zi ji nai wei wo liu chu xie dian wo dang shou de shen pan ta yuan qin shen dan dang wo ta zai ge ge ta bei shi jia nai gu dan shou ku zhi si wo zhu ye su qi miao en ai he yi ru ci dui dai wo wo zai rong yao tian shang guo ye yao ge chang zhu ai wo zhen shi qi miao shi zai qi miao wo yao ge chang yao wu dao zhen shi qi miao shi zai qi miao wo ye meng ta suo xuan zhao
ZMS-379,Hymn,歌颂主爱,"我更颂主大慈爱，口舌永说不尽；
甘愿舍身到尘世，为我受刑，流血赎我罪身；
将我污秽洗白净，日与父神亲近；
主恩爱高过诸天，永远颂赞我心愿。

主的爱越久越深，主的爱越久越深；
富足、丰满、深奥，耶稣我主大爱，
主的爱越久越深。",wo geng song zhu da ci ai kou she yong shuo bu jin gan yuan she shen dao chen shi wei wo shou xing liu xie shu wo zui shen jiang wo wu hui xi bai jing ri yu fu shen qin jin zhu en ai gao guo zhu tian yong yuan song zan wo xin yuan zhu de ai yue jiu yue shen zhu de ai yue jiu yue shen fu zu feng man shen ao ye su wo zhu da ai zhu de ai yue jiu yue shen
ZMS-383,Hymn,主祢牺牲的爱,"主，祢牺牲的爱，已赐给我，主；
我不愿为己留下什么；
我在爱中景仰，
将我心愿还偿，
今将供物献上；
奉献与祢。

主在施恩座前，为我求父；
我的信心软弱且穷乏；
求助我十架背上，
将祢奇妙爱宣扬，
以祷告或歌唱；
奉献与祢。

赐我忠诚之心，像祢真诚；
我愿爱祢而忘自己；
时时为爱主作工，
将事事作成主工，
能担祢所付；
奉献与祢。

此生所有一切，皆祢所赐；
我虽在喜乐而且悲苦；
何时得见祢面，
我灵因祢救赎了我，
永远献奉主上。",zhu mi xi sheng de ai yi ci gei wo zhu wo bu yuan wei ji liu xia shen me wo zai ai zhong jing yang jiang wo xin yuan hai chang jin jiang gong wu xian shang feng xian yu mi zhu zai shi en zuo qian wei wo qiu fu wo de xin xin ruan ruo qie qiong fa qiu zhu wo shi jia bei shang jiang mi qi miao ai xuan yang yi dao gao huo ge chang feng xian yu mi ci wo zhong cheng zhi xin xiang mi zhen cheng wo yuan ai mi er wang zi ji shi shi wei ai zhu zuo gong jiang shi shi zuo cheng zhu gong neng dan mi suo fu feng xian yu mi ci sheng suo you yi qie jie mi suo ci wo sui zai xi le er qie bei ku he shi de jian mi mian wo ling yin mi jiu shu le wo yong yuan xian feng zhu shang
ZMS-393,Hymn,都归耶稣,"愿我全心才智力量，都归耶稣我救主；
既由罪恶已蒙救出，理当完全归耶稣。
愿我双手为主服务，愿我双足跟主行，
愿我双目仰望耶稣，愿我口舌颂主名。
自我眼睛注定耶稣，世界富贵愿丢弃，
每逢想到十架救赎，愿我心真是爱祂。
何等希奇何等奥妙，救主耶稣永生王，
竟肯认我为祂所赎，以祂慈爱作保障。
都归耶稣，都归耶稣，都归耶稣我救主；
都归耶稣，都归耶稣，都归耶稣我救主。",yuan wo quan xin cai zhi li liang dou gui ye su wo jiu zhu ji you zui e yi meng jiu chu li dang wan quan gui ye su yuan wo shuang shou wei zhu fu wu yuan wo shuang zu gen zhu xing yuan wo shuang mu yang wang ye su yuan wo kou she song zhu ming zi wo yan jing zhu ding ye su shi jie fu gui yuan diu qi mei feng xiang dao shi jia jiu shu yuan wo xin zhen shi ai ta he deng xi qi he deng ao miao jiu zhu ye su yong sheng wang jing ken ren wo wei ta suo shu yi ta ci ai zuo bao zhang dou gui ye su dou gui ye su dou gui ye su wo jiu zhu dou gui ye su dou gui ye su dou gui ye su wo jiu zhu
ZMS-389,Hymn,主耶稣我爱你,"主耶稣我爱你，深知我属你，世上诸凡乐趣愿为你丢弃；你是我救主，因你赎我罪恶，我曾经爱救主，于今更亲爱。
我极爱主耶稣，因主先爱我，在十字架替死救我，免诸罪因恩典；我爱主因你，为我戴荆棘冠，我曾经爱救主，于今更亲爱。
无论死生忧乐，我仍爱我主，在世诸时时常赞美主大恩宠；我直到荣耀，我必儆醒等待，我曾经爱救主，于今更亲爱。
主再来迎接我，永住荣耀中，我必颂扬赞美主大恩宠；到主降临，主恩真格外，我曾经爱救主，于今更亲爱。",zhu ye su wo ai ni shen zhi wo shu ni shi shang zhu fan le qu yuan wei ni diu qi ni shi wo jiu zhu yin ni shu wo zui e wo ceng jing ai jiu zhu yu jin geng qin ai wo ji ai zhu ye su yin zhu xian ai wo zai shi zi jia ti si jiu wo mian zhu zui yin en dian wo ai zhu yin ni wei wo dai jing ji guan wo ceng jing ai jiu zhu yu jin geng qin ai wu lun si sheng you le wo reng ai wo zhu zai shi zhu shi shi chang zan mei zhu da en chong wo zhi dao rong yao wo bi jing xing deng dai wo ceng jing ai jiu zhu yu jin geng qin ai zhu zai lai ying jie wo yong zhu rong yao zhong wo bi song yang zan mei zhu da en chong dao zhu jiang lin zhu en zhen ge wai wo ceng jing ai jiu zhu yu jin geng qin ai
ZMS-394,Hymn,是否将一切献上,"你渴望有平安，期望信心日坚，曾恒心的祈求不间断；但得不到安恬，若要福乐完满，除非你将一切全奉献。
你若愿与主行，在主道光明中，得着真平安满足心衷，必要遵行主命，恶事尽都弃摒，并将所有向主全献呈。
我们若向主求，盼望上主垂顾，甚难知主恩如何福庇，直到将心灵体，让主亲自管理，献在坛上不再留为己。
有谁能尽传讲？祂的爱广无量！祂的爱能使我口颂扬，与主亲密交往，主前福乐共享，祇要献一切在祭坛上。
你所有是否作活祭献在祭坛？是否你身心归圣灵掌管？要得福乐甘甜，要得纯全平安，身心灵魂需献上祭坛！",ni ke wang you ping an qi wang xin xin ri jian ceng heng xin de qi qiu bu jian duan dan de bu dao an tian ruo yao fu le wan man chu fei ni jiang yi qie quan feng xian ni ruo yuan yu zhu xing zai zhu dao guang ming zhong de zhe zhen ping an man zu xin zhong bi yao zun xing zhu ming e shi jin dou qi bing bing jiang suo you xiang zhu quan xian cheng wo men ruo xiang zhu qiu pan wang shang zhu chui gu shen nan zhi zhu en ru he fu bi zhi dao jiang xin ling ti rang zhu qin zi guan li xian zai tan shang bu zai liu wei ji you shui neng jin chuan jiang ta de ai guang wu liang ta de ai neng shi wo kou song yang yu zhu qin mi jiao wang zhu qian fu le gong xiang qi yao xian yi qie zai ji tan shang ni suo you shi fou zuo huo ji xian zai ji tan shi fou ni shen xin gui sheng ling zhang guan yao de fu le gan tian yao de chun quan ping an shen xin ling hun xu xian shang ji tan
ZMS-397,Hymn,我会舍命为你,"我会舍命为你，我血为你流出；
救你从死复起，使你由罪得赎。
我命会为你舍。你舍，你舍何事为我？

我更舍父家庭，并我荣光宝座；
凄凉孤单独行，在此暗世经过。
天家会为你舍。你舍，你舍何福为我？

我会受大苦难，非人口舌能说；
临刑身同罪犯，救你地狱得脱。
我身会为你舍。你舍，你舍何物为我？

我既这样爱你，舍去一切为你；
现今在父右边，时常祈求为你。
你心愿否献上。献上，献上你心归我？",wo hui she ming wei ni wo xue wei ni liu chu jiu ni cong si fu qi shi ni you zui de shu wo ming hui wei ni she ni she ni she he shi wei wo wo geng she fu jia ting bing wo rong guang bao zuo qi liang gu dan du xing zai ci an shi jing guo tian jia hui wei ni she ni she ni she he fu wei wo wo hui shou da ku nan fei ren kou she neng shuo lin xing shen tong zui fan jiu ni di yu de tuo wo shen hui wei ni she ni she ni she he wu wei wo wo ji zhe yang ai ni she qu yi qie wei ni xian jin zai fu you bian shi chang qi qiu wei ni ni xin yuan fou xian shang xian shang xian shang ni xin gui wo
